stock_code,base_mae,base_mape,adapt_mae,adapt_mape,num_points,start_date,end_date
002301,0.056141871958971024,0.7825766801834106,0.05085325241088867,0.7099648714065552,27,2025-07-21,2025-10-21
001356,0.0907270610332489,0.6067288517951965,0.09991857409477234,0.6670229434967041,27,2025-07-21,2025-10-21
600577,0.1249847263097763,1.531490683555603,0.11675022542476654,1.4419220685958862,27,2025-07-21,2025-10-21
301469,0.37751466035842896,1.311453104019165,0.36759522557258606,1.2766013145446777,59,2025-07-21,2025-10-21
002395,0.26385971903800964,1.392581582069397,0.21609999239444733,1.1388185024261475,27,2025-07-21,2025-10-21
300589,0.27529677748680115,1.9540326595306396,0.2720724642276764,1.9111000299453735,61,2025-07-21,2025-10-21
300091,0.04739268496632576,1.5962932109832764,0.04815080016851425,1.629777193069458,61,2025-07-21,2025-10-21
300078,0.0716935247182846,1.9598636627197266,0.06474481523036957,1.7592535018920898,61,2025-07-21,2025-10-21
603900,0.20445135235786438,1.9568324089050293,0.18147383630275726,1.7323434352874756,27,2025-07-21,2025-10-21
601128,0.08184398710727692,1.1074057817459106,0.07328764349222183,0.9899258613586426,59,2025-07-21,2025-10-21
002670,0.5649179816246033,2.923922538757324,0.5191062092781067,2.6846635341644287,59,2025-07-21,2025-10-21
300018,0.20966540277004242,2.2621006965637207,0.2028670758008957,2.2054266929626465,61,2025-07-21,2025-10-21
601799,1.2047327756881714,0.9696831107139587,1.1865895986557007,0.9600162506103516,27,2025-07-21,2025-10-21
300599,0.15806108713150024,1.9357930421829224,0.1526447981595993,1.8562754392623901,61,2025-07-21,2025-10-21
002103,0.13216008245944977,1.3151484727859497,0.10996703058481216,1.087674856185913,61,2025-07-21,2025-10-21
601005,0.028446121141314507,1.8401386737823486,0.02921033464372158,1.9133260250091553,59,2025-07-21,2025-10-21
605196,0.7706385254859924,3.3091557025909424,0.6035720109939575,2.6251397132873535,61,2025-07-21,2025-10-21
002297,0.3122919201850891,3.2439820766448975,0.314878910779953,3.2809760570526123,27,2025-07-21,2025-10-21
000995,0.20795504748821259,1.3893951177597046,0.20673826336860657,1.3784598112106323,27,2025-07-21,2025-10-21
870299,0.40355393290519714,1.9038465023040771,0.3706400692462921,1.7504634857177734,27,2025-07-21,2025-10-21
603969,0.27092066407203674,3.0338406562805176,0.22257213294506073,2.526419162750244,27,2025-07-21,2025-10-21
000541,0.08068907260894775,1.2126950025558472,0.07095155119895935,1.0661256313323975,59,2025-07-21,2025-10-21
002255,0.10593577474355698,1.238531470298767,0.09700373560190201,1.1358907222747803,52,2025-07-21,2025-10-21
300484,0.35572871565818787,1.600402593612671,0.3346056044101715,1.5094187259674072,27,2025-07-21,2025-10-21
002910,0.15273815393447876,1.5004057884216309,0.14704389870166779,1.447983980178833,27,2025-07-21,2025-10-21
600610,0.3558911979198456,2.6722872257232666,0.2820144295692444,2.0947225093841553,27,2025-07-21,2025-10-21
603156,0.13821707665920258,0.6388477087020874,0.14584732055664062,0.6738689541816711,27,2025-07-21,2025-10-21
603106,0.2698632776737213,2.345425844192505,0.23852995038032532,2.0977842807769775,27,2025-07-21,2025-10-21
300286,0.31634190678596497,1.319146990776062,0.31792691349983215,1.3315919637680054,52,2025-07-21,2025-10-21
600561,0.08962823450565338,1.2680065631866455,0.09390449523925781,1.3311034440994263,27,2025-07-21,2025-10-21
001318,0.4549272954463959,2.9045352935791016,0.4479650557041168,2.8857920169830322,27,2025-07-21,2025-10-21
002895,0.3421040177345276,1.3295644521713257,0.32731521129608154,1.2742873430252075,27,2025-07-21,2025-10-21
600315,0.5991832613945007,2.3339781761169434,0.48160073161125183,1.8886175155639648,61,2025-07-21,2025-10-21
000026,0.533966064453125,2.918510675430298,0.47105157375335693,2.596477508544922,61,2025-07-21,2025-10-21
600446,0.4382445514202118,2.2384815216064453,0.39704981446266174,2.0266430377960205,59,2025-07-21,2025-10-21
300730,0.6470999121665955,3.3783907890319824,0.5899103879928589,3.163217306137085,60,2025-07-21,2025-10-21
601375,0.06557683646678925,1.4280776977539062,0.06063467636704445,1.3226288557052612,54,2025-07-21,2025-10-21
300902,0.6738746166229248,2.6786575317382812,0.5856596231460571,2.3095829486846924,52,2025-07-21,2025-10-21
600775,0.2979193329811096,2.3975512981414795,0.2478303611278534,2.008526563644409,27,2025-07-21,2025-10-21
605500,0.1836620420217514,1.8015013933181763,0.16889168322086334,1.6495498418807983,61,2025-07-21,2025-10-21
603166,0.3425983786582947,1.9116986989974976,0.3201647102832794,1.792211651802063,27,2025-07-21,2025-10-21
002809,0.25105467438697815,1.9983539581298828,0.24051140248775482,1.9138994216918945,52,2025-07-21,2025-10-21
300075,0.3037865161895752,1.7632458209991455,0.24720598757266998,1.4293582439422607,61,2025-07-21,2025-10-21
301002,0.8049290180206299,3.10282826423645,0.6497630476951599,2.548353672027588,27,2025-07-21,2025-10-21
300321,0.6712772250175476,2.1065852642059326,0.505487322807312,1.5997264385223389,27,2025-07-21,2025-10-21
001317,1.2114038467407227,2.4821715354919434,1.0240644216537476,2.1098856925964355,27,2025-07-21,2025-10-21
